trial,method,label,route,success,completion_steps,completion_time_s,active_steps,idle_steps,idle_fraction,stale_instruction_errors,stale_error_fraction,wrong_instruction_errors,wrong_instruction_fraction,control_smoothness,safety_violations,planner_calls,instruction_switches,instruction_parse_failures,stage_completions,route_stages,path_length,planner_profile,planner_latency,planner_cadence,transport_delay,controller_capacity,controller_noise,sweep
7,sync_instruction,Synchronous instructions,amber>cobalt>depot,1,99,7.92,82,17,0.1717171717171717,0,0.0,0,0.0,0.38826790869197775,22,3,3,0,3,3,5.671382776424778,balanced,6,16,4,medium,0.055,latency
7,async_online,Asynchronous online,amber>cobalt>depot,1,78,6.24,73,5,0.0641025641025641,5,0.0684931506849315,5,0.0684931506849315,0.34723300653427924,7,3,3,0,3,3,5.139634786760631,balanced,6,16,4,medium,0.055,latency
8,direct_blocking,Direct planner actions,cobalt>amber>mint>depot,1,240,19.2,168,72,0.3,21,0.125,49,0.2916666666666667,1.2524847354007815,14,12,12,0,4,4,11.93660228796857,balanced,6,16,4,medium,0.055,latency
8,sync_instruction,Synchronous instructions,cobalt>amber>mint>depot,1,111,8.88,88,23,0.2072072072072072,0,0.0,0,0.0,0.4152247563354177,3,4,4,0,4,4,7.881766330331881,balanced,6,16,4,medium,0.055,latency
8,async_online,Asynchronous online,cobalt>amber>mint>depot,1,97,7.76,92,5,0.05154639175257732,6,0.06521739130434782,6,0.06521739130434782,0.36208544788785824,1,4,4,0,4,4,6.909542650266552,balanced,6,16,4,medium,0.055,latency
9,direct_blocking,Direct planner actions,mint>amber>depot,1,168,13.44,114,54,0.32142857142857145,5,0.043859649122807015,33,0.2894736842105263,1.1824716824966468,9,9,9,0,3,3,11.584158627613467,balanced,6,16,4,medium,0.055,latency
9,sync_instruction,Synchronous instructions,mint>amber>depot,1,81,6.48,64,17,0.20987654320987653,0,0.0,0,0.0,0.3977756665065654,2,3,3,0,3,3,5.471080559719921,balanced,6,16,4,medium,0.055,latency
9,async_online,Asynchronous online,mint>amber>depot,1,71,5.68,66,5,0.07042253521126761,6,0.09090909090909091,6,0.09090909090909091,0.3405699739675836,0,3,3,0,3,3,4.792950622689854,balanced,6,16,4,medium,0.055,latency
10,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,0,260,20.8,182,78,0.3,7,0.038461538461538464,91,0.5,1.2110234791010472,30,13,13,0,2,4,11.576307197337002,balanced,6,16,4,medium,0.055,latency
10,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,115,9.200000000000001,92,23,0.2,0,0.0,0,0.0,0.39281636457525576,1,4,4,0,4,4,8.111604130316504,balanced,6,16,4,medium,0.055,latency
10,async_online,Asynchronous online,amber>mint>cobalt>depot,1,110,8.8,105,5,0.045454545454545456,5,0.047619047619047616,5,0.047619047619047616,0.3439023124181473,15,4,4,0,4,4,6.92723462399291,balanced,6,16,4,medium,0.055,latency
11,direct_blocking,Direct planner actions,cobalt>amber>mint>depot,1,187,14.96,127,60,0.32085561497326204,13,0.10236220472440945,28,0.2204724409448819,1.261312116662243,23,10,10,0,4,4,9.058920107990067,balanced,6,16,4,medium,0.055,latency
11,sync_instruction,Synchronous instructions,cobalt>amber>mint>depot,1,120,9.6,97,23,0.19166666666666668,0,0.0,0,0.0,0.38594574137833426,16,4,4,0,4,4,7.087014742612406,balanced,6,16,4,medium,0.055,latency
11,async_online,Asynchronous online,cobalt>amber>mint>depot,1,117,9.36,112,5,0.042735042735042736,6,0.05357142857142857,6,0.05357142857142857,0.33869227055670653,23,4,4,0,4,4,6.375980432962441,balanced,6,16,4,medium,0.055,latency
12,direct_blocking,Direct planner actions,amber>cobalt>depot,1,173,13.84,119,54,0.31213872832369943,17,0.14285714285714285,31,0.2605042016806723,1.282414696967407,29,9,9,0,3,3,6.417741016483246,balanced,6,16,4,medium,0.055,latency
12,sync_instruction,Synchronous instructions,amber>cobalt>depot,0,260,20.8,255,5,0.019230769230769232,0,0.0,255,1.0,0.13480882485462792,6,1,1,0,0,3,1.4868400096715526,balanced,6,16,4,medium,0.055,latency
12,async_online,Asynchronous online,amber>cobalt>depot,0,260,20.8,255,5,0.019230769230769232,0,0.0,255,1.0,0.13480882485462792,6,2,1,0,0,3,1.4868400096715526,balanced,6,16,4,medium,0.055,latency
13,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,0,260,20.8,182,78,0.3,0,0.0,112,0.6153846153846154,1.1848628403729842,16,13,13,0,1,4,13.801431235566072,balanced,6,16,4,medium,0.055,latency
13,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,94,7.5200000000000005,71,23,0.24468085106382978,0,0.0,0,0.0,0.46386004817249654,2,4,4,0,4,4,6.180368851320705,balanced,6,16,4,medium,0.055,latency
13,async_online,Asynchronous online,mint>cobalt>amber>depot,1,88,7.04,83,5,0.056818181818181816,13,0.1566265060240964,13,0.1566265060240964,0.3774007858876166,0,4,4,0,4,4,5.796214400959758,balanced,6,16,4,medium,0.055,latency
14,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,1,260,20.8,182,78,0.3,28,0.15384615384615385,71,0.3901098901098901,1.2137597738380064,22,13,13,0,4,4,14.910700448031918,balanced,6,16,4,medium,0.055,latency
14,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,98,7.84,75,23,0.23469387755102042,0,0.0,0,0.0,0.4689574565903997,3,4,4,0,4,4,6.436403617546597,balanced,6,16,4,medium,0.055,latency
14,async_online,Asynchronous online,mint>cobalt>amber>depot,1,89,7.12,84,5,0.056179775280898875,13,0.15476190476190477,13,0.15476190476190477,0.38492560815604643,0,4,4,0,4,4,5.96414090074923,balanced,6,16,4,medium,0.055,latency
15,direct_blocking,Direct planner actions,mint>amber>depot,1,238,19.04,166,72,0.3025210084033613,10,0.060240963855421686,38,0.2289156626506024,1.2100027786102565,31,12,12,0,3,3,11.912760514239446,balanced,6,16,4,medium,0.055,latency
15,sync_instruction,Synchronous instructions,mint>amber>depot,1,87,6.96,70,17,0.19540229885057472,0,0.0,0,0.0,0.4244399412381689,5,3,3,0,3,3,5.533974711448382,balanced,6,16,4,medium,0.055,latency
15,async_online,Asynchronous online,mint>amber>depot,1,77,6.16,72,5,0.06493506493506493,5,0.06944444444444445,5,0.06944444444444445,0.3634994040057046,4,3,3,0,3,3,4.822508970906927,balanced,6,16,4,medium,0.055,latency
16,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,1,211,16.88,145,66,0.3127962085308057,20,0.13793103448275862,34,0.23448275862068965,1.185951219347396,24,11,11,0,4,4,9.551317526966137,balanced,6,16,4,medium,0.055,latency
16,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,128,10.24,105,23,0.1796875,0,0.0,0,0.0,0.38254236659708996,14,4,4,0,4,4,7.707647883111777,balanced,6,16,4,medium,0.055,latency
16,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,98,5,0.04854368932038835,0,0.0,0,0.0,0.38324232519609536,8,4,4,0,4,4,6.690944575143275,balanced,6,16,4,medium,0.055,latency
17,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,0,260,20.8,182,78,0.3,11,0.06043956043956044,53,0.29120879120879123,1.2196162294947606,30,13,13,0,3,4,13.804271421275534,balanced,6,16,4,medium,0.055,latency
17,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,133,10.64,110,23,0.17293233082706766,0,0.0,0,0.0,0.40240646811235176,17,4,4,0,4,4,7.524347841950144,balanced,6,16,4,medium,0.055,latency
17,async_online,Asynchronous online,amber>mint>cobalt>depot,1,103,8.24,98,5,0.04854368932038835,0,0.0,0,0.0,0.3898534564506108,12,4,4,0,4,4,6.274442606509094,balanced,6,16,4,medium,0.055,latency
18,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,1,176,14.08,122,54,0.3068181818181818,22,0.18032786885245902,36,0.29508196721311475,1.2724711312023145,5,9,9,0,4,4,9.356736812866334,balanced,6,16,4,medium,0.055,latency
18,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,95,7.6000000000000005,72,23,0.24210526315789474,0,0.0,0,0.0,0.46725299847316837,2,4,4,0,4,4,6.370990382042159,balanced,6,16,4,medium,0.055,latency
18,async_online,Asynchronous online,mint>cobalt>amber>depot,1,88,7.04,83,5,0.056818181818181816,13,0.1566265060240964,13,0.1566265060240964,0.38294586369615,0,4,4,0,4,4,5.9563368527984135,balanced,6,16,4,medium,0.055,latency
19,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,0,260,20.8,182,78,0.3,20,0.10989010989010989,76,0.4175824175824176,1.250414275011428,38,13,13,0,3,4,11.915708815520006,balanced,6,16,4,medium,0.055,latency
19,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,142,11.36,119,23,0.1619718309859155,0,0.0,0,0.0,0.3818654820018413,31,4,4,0,4,4,7.966920425628917,balanced,6,16,4,medium,0.055,latency
19,async_online,Asynchronous online,amber>mint>cobalt>depot,1,128,10.24,123,5,0.0390625,0,0.0,0,0.0,0.36022986572523735,33,4,4,0,4,4,6.558084293168534,balanced,6,16,4,medium,0.055,latency
20,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,0,260,20.8,182,78,0.3,16,0.08791208791208792,86,0.4725274725274725,1.2426164135324864,61,13,13,0,2,4,10.666147223939587,balanced,6,16,4,medium,0.055,latency
20,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,98,7.84,75,23,0.23469387755102042,0,0.0,0,0.0,0.47912956584841593,3,4,4,0,4,4,6.661453614334674,balanced,6,16,4,medium,0.055,latency
20,async_online,Asynchronous online,mint>cobalt>amber>depot,1,89,7.12,84,5,0.056179775280898875,11,0.13095238095238096,11,0.13095238095238096,0.39471061347537983,0,4,4,0,4,4,6.187531849322756,balanced,6,16,4,medium,0.055,latency
21,direct_blocking,Direct planner actions,amber>cobalt>depot,1,202,16.16,140,62,0.3069306930693069,11,0.07857142857142857,39,0.2785714285714286,1.222190538514599,22,11,10,0,3,3,10.806957414847108,balanced,6,16,4,medium,0.055,latency
21,sync_instruction,Synchronous instructions,amber>cobalt>depot,1,89,7.12,72,17,0.19101123595505617,0,0.0,0,0.0,0.40912734668801953,12,3,3,0,3,3,5.21695907024001,balanced,6,16,4,medium,0.055,latency
21,async_online,Asynchronous online,amber>cobalt>depot,1,75,6.0,70,5,0.06666666666666667,0,0.0,0,0.0,0.3494231634001516,10,3,3,0,3,3,4.495873153102201,balanced,6,16,4,medium,0.055,latency
22,direct_blocking,Direct planner actions,mint>amber>depot,1,134,10.72,92,42,0.31343283582089554,6,0.06521739130434782,20,0.21739130434782608,1.2530499733123885,8,7,7,0,3,3,7.059107640850826,balanced,6,16,4,medium,0.055,latency
22,sync_instruction,Synchronous instructions,mint>amber>depot,1,78,6.24,61,17,0.21794871794871795,0,0.0,0,0.0,0.41254218123680303,2,3,3,0,3,3,5.388835576880586,balanced,6,16,4,medium,0.055,latency
22,async_online,Asynchronous online,mint>amber>depot,1,70,5.6000000000000005,65,5,0.07142857142857142,6,0.09230769230769231,6,0.09230769230769231,0.3510067642215629,0,3,3,0,3,3,4.747566952004022,balanced,6,16,4,medium,0.055,latency
23,direct_blocking,Direct planner actions,cobalt>mint>depot,1,118,9.44,82,36,0.3050847457627119,4,0.04878048780487805,4,0.04878048780487805,1.2747493569363348,6,6,6,0,3,3,5.725747103465917,balanced,6,16,4,medium,0.055,latency
23,sync_instruction,Synchronous instructions,cobalt>mint>depot,1,74,5.92,57,17,0.22972972972972974,0,0.0,0,0.0,0.4653281310481762,1,3,3,0,3,3,4.933200051865898,balanced,6,16,4,medium,0.055,latency
23,async_online,Asynchronous online,cobalt>mint>depot,1,66,5.28,61,5,0.07575757575757576,7,0.11475409836065574,7,0.11475409836065574,0.3875410928016915,0,3,3,0,3,3,4.485224197120781,balanced,6,16,4,medium,0.055,latency
24,direct_blocking,Direct planner actions,cobalt>mint>depot,1,118,9.44,82,36,0.3050847457627119,2,0.024390243902439025,2,0.024390243902439025,1.2351304602958544,18,6,6,0,3,3,5.665852132857672,balanced,6,16,4,medium,0.055,latency
24,sync_instruction,Synchronous instructions,cobalt>mint>depot,1,73,5.84,56,17,0.2328767123287671,0,0.0,0,0.0,0.43577453057021204,5,3,3,0,3,3,4.458302532935822,balanced,6,16,4,medium,0.055,latency
24,async_online,Asynchronous online,cobalt>mint>depot,1,68,5.44,63,5,0.07352941176470588,8,0.12698412698412698,8,0.12698412698412698,0.3725859642848056,5,3,3,0,3,3,4.05035344582719,balanced,6,16,4,medium,0.055,latency
25,direct_blocking,Direct planner actions,cobalt>mint>depot,1,119,9.52,83,36,0.3025210084033613,5,0.060240963855421686,5,0.060240963855421686,1.2801624679566876,8,6,6,0,3,3,6.188018936425738,balanced,6,16,4,medium,0.055,latency
25,sync_instruction,Synchronous instructions,cobalt>mint>depot,1,71,5.68,54,17,0.23943661971830985,0,0.0,0,0.0,0.46856648203187734,3,3,3,0,3,3,4.7828296511605375,balanced,6,16,4,medium,0.055,latency
25,async_online,Asynchronous online,cobalt>mint>depot,1,65,5.2,60,5,0.07692307692307693,8,0.13333333333333333,8,0.13333333333333333,0.39769168793185383,3,3,3,0,3,3,4.361194108479156,balanced,6,16,4,medium,0.055,latency
26,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,1,202,16.16,140,62,0.3069306930693069,22,0.15714285714285714,50,0.35714285714285715,1.272126665129339,8,11,10,0,4,4,10.657989874928635,balanced,6,16,4,medium,0.055,latency
26,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,95,7.6000000000000005,72,23,0.24210526315789474,0,0.0,0,0.0,0.46039761182760625,2,4,4,0,4,4,6.269218257837362,balanced,6,16,4,medium,0.055,latency
26,async_online,Asynchronous online,mint>cobalt>amber>depot,1,88,7.04,83,5,0.056818181818181816,13,0.1566265060240964,13,0.1566265060240964,0.3817143794682745,0,4,4,0,4,4,5.8411264973303,balanced,6,16,4,medium,0.055,latency
27,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,1,183,14.64,126,57,0.3114754098360656,35,0.2777777777777778,35,0.2777777777777778,1.2094544429450853,10,10,9,0,4,4,11.023047633257958,balanced,6,16,4,medium,0.055,latency
27,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,121,9.68,98,23,0.19008264462809918,0,0.0,0,0.0,0.4300047339877743,6,4,4,0,4,4,8.007247329992211,balanced,6,16,4,medium,0.055,latency
27,async_online,Asynchronous online,amber>mint>cobalt>depot,1,102,8.16,97,5,0.049019607843137254,5,0.05154639175257732,5,0.05154639175257732,0.3751025138629619,3,4,4,0,4,4,6.828289721215745,balanced,6,16,4,medium,0.055,latency
28,direct_blocking,Direct planner actions,amber>cobalt>depot,1,238,19.04,166,72,0.3025210084033613,9,0.05421686746987952,51,0.3072289156626506,1.2040046042708759,62,12,12,0,3,3,8.375761317081725,balanced,6,16,4,medium,0.055,latency
28,sync_instruction,Synchronous instructions,amber>cobalt>depot,1,89,7.12,72,17,0.19101123595505617,0,0.0,0,0.0,0.44364971271213877,13,3,3,0,3,3,5.427416628631729,balanced,6,16,4,medium,0.055,latency
28,async_online,Asynchronous online,amber>cobalt>depot,1,77,6.16,72,5,0.06493506493506493,0,0.0,0,0.0,0.4236634522592724,11,3,3,0,3,3,4.761592209210639,balanced,6,16,4,medium,0.055,latency
29,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,0,260,20.8,182,78,0.3,14,0.07692307692307693,56,0.3076923076923077,1.2325726132437245,47,13,13,0,3,4,12.292982285421362,balanced,6,16,4,medium,0.055,latency
29,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,100,8.0,77,23,0.23,0,0.0,0,0.0,0.45103248005846264,10,4,4,0,4,4,6.434849734665089,balanced,6,16,4,medium,0.055,latency
29,async_online,Asynchronous online,mint>cobalt>amber>depot,1,89,7.12,84,5,0.056179775280898875,8,0.09523809523809523,8,0.09523809523809523,0.38935779210015814,8,4,4,0,4,4,5.803662443923999,balanced,6,16,4,medium,0.055,latency
30,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,0,260,20.8,182,78,0.3,17,0.09340659340659341,59,0.3241758241758242,1.2031977164134193,22,13,13,0,3,4,14.302063953293716,balanced,6,16,4,medium,0.055,latency
30,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,123,9.84,100,23,0.18699186991869918,0,0.0,0,0.0,0.3964165937687586,11,4,4,0,4,4,7.810875070081073,balanced,6,16,4,medium,0.055,latency
30,async_online,Asynchronous online,amber>mint>cobalt>depot,1,104,8.32,99,5,0.04807692307692308,7,0.0707070707070707,7,0.0707070707070707,0.35459132439404395,5,4,4,0,4,4,6.761756715905065,balanced,6,16,4,medium,0.055,latency
31,direct_blocking,Direct planner actions,mint>amber>depot,1,138,11.040000000000001,96,42,0.30434782608695654,6,0.0625,20,0.20833333333333334,1.305785620574754,26,7,7,0,3,3,6.413142651461205,balanced,6,16,4,medium,0.055,latency
31,sync_instruction,Synchronous instructions,mint>amber>depot,1,82,6.5600000000000005,65,17,0.2073170731707317,0,0.0,0,0.0,0.3964326978250362,2,3,3,0,3,3,5.781595309129998,balanced,6,16,4,medium,0.055,latency
31,async_online,Asynchronous online,mint>amber>depot,1,71,5.68,66,5,0.07042253521126761,5,0.07575757575757576,5,0.07575757575757576,0.3469112029867629,0,3,3,0,3,3,4.969055791050287,balanced,6,16,4,medium,0.055,latency
0,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,1,231,18.48,123,108,0.4675324675324675,14,0.11382113821138211,31,0.25203252032520324,1.2355212061327778,31,9,9,0,4,4,11.149602135705313,balanced,12,16,4,medium,0.055,latency
0,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,0,260,20.8,237,23,0.08846153846153847,0,0.0,222,0.9367088607594937,0.1395084595435539,2,2,2,0,1,4,1.9438949896333892,balanced,12,16,4,medium,0.055,latency
0,async_online,Asynchronous online,mint>cobalt>amber>depot,0,260,20.8,249,11,0.04230769230769231,6,0.024096385542168676,234,0.9397590361445783,0.12955031671295378,0,3,2,0,1,4,1.4280330625325242,balanced,12,16,4,medium,0.055,latency
1,direct_blocking,Direct planner actions,mint>cobalt>amber>depot,0,260,20.8,140,120,0.46153846153846156,23,0.16428571428571428,51,0.36428571428571427,1.2420940174823165,33,10,10,0,3,4,14.091960543065518,balanced,12,16,4,medium,0.055,latency
1,sync_instruction,Synchronous instructions,mint>cobalt>amber>depot,1,118,9.44,71,47,0.3983050847457627,0,0.0,0,0.0,0.46225868663839054,19,4,4,0,4,4,6.5947406267861854,balanced,12,16,4,medium,0.055,latency
1,async_online,Asynchronous online,mint>cobalt>amber>depot,1,101,8.08,90,11,0.10891089108910891,19,0.2111111111111111,19,0.2111111111111111,0.35456198865059946,5,4,4,0,4,4,5.903086203419992,balanced,12,16,4,medium,0.055,latency
2,direct_blocking,Direct planner actions,amber>mint>cobalt>depot,0,260,20.8,140,120,0.46153846153846156,10,0.07142857142857142,52,0.37142857142857144,1.157544169646124,36,10,10,0,2,4,15.062143717797397,balanced,12,16,4,medium,0.055,latency
2,sync_instruction,Synchronous instructions,amber>mint>cobalt>depot,1,151,12.08,104,47,0.31125827814569534,0,0.0,0,0.0,0.4073329795159589,21,4,4,0,4,4,8.74930577679641,balanced,12,16,4,medium,0.055,latency
2,async_online,Asynchronous online,amber>mint>cobalt>depot,1,111,8.88,100,11,0.0990990990990991,4,0.04,4,0.04,0.39827162136254385,7,4,4,0,4,4,6.815598333560965,balanced,12,16,4,medium,0.055,latency
3,direct_blocking,Direct planner actions,mint>amber>depot,1,178,14.24,94,84,0.47191011235955055,16,0.1702127659574468,30,0.3191489361702128,1.2574277819263402,20,7,7,0,3,3,7.863245133543312,balanced,12,16,4,medium,0.055,latency
3,sync_instruction,Synchronous instructions,mint>amber>depot,1,114,9.120000000000001,79,35,0.30701754385964913,0,0.0,0,0.0,0.4053972049651821,22,3,3,0,3,3,5.810453709842513,balanced,12,16,4,medium,0.055,latency
3,async_online,Asynchronous online,mint>amber>depot,1,79,6.32,68,11,0.13924050632911392,6,0.08823529411764706,6,0.08823529411764706,0.3304455137498842,0,3,3,0,3,3,5.072737711754006,balanced,12,16,4,medium,0.055,latency
4,direct_blocking,Direct planner actions,cobalt>mint>depot,1,223,17.84,115,108,0.484304932735426,7,0.06086956521739131,35,0.30434782608695654,1.1767605622352033,12,9,9,0,3,3,12.591628834777195,balanced,12,16,4,medium,0.055,latency
4,sync_instruction,Synchronous instructions,cobalt>mint>depot,1,95,7.6000000000000005,60,35,0.3684210526315789,0,0.0,0,0.0,0.46180105309326547,9,3,3,0,3,3,4.885647657040819,balanced,12,16,4,medium,0.055,latency
4,async_online,Asynchronous online,cobalt>mint>depot,1,70,5.6000000000000005,59,11,0.15714285714285714,0,0.0,0,0.0,0.43884157322862954,5,3,3,0,3,3,3.961131083041872,balanced,12,16,4,medium,0.055,latency
